10249161.449785322, 57787363.59178379, 63029033.04748869
83249475.82523325, -59985852.33644494, 72186104.11893308
47555431.334769726, -79790743.51722369, 17384760.490437955
63308568.49823904, -68860356.44871646, -38190142.84676167
-40637815.51413117, -48642628.831480496, 27052772.070591673
363974.1491419077, 517527.7938913107, -420230.2116473615
-77480981.33057712, -32400386.89490305, 74265673.79609191
1440621.1508593857, 1163715.302887857, 2181163.198068559
78136862.33641613, -38658907.842357635, -27274022.638942584
87705918.57746634, -28561167.854325503, 17383589.546339214
-87429256.25080389, -2775553.520842597, 15965205.119525239
178898.38257490098, -1137430.4198060036, 491592.8776407391
-16842391.39291677, 52326880.325339645, -65622656.394714005
-13575045.626687571, 78995785.51078695, -18638053.933527023
49286444.39182225, 55324798.663846165, -83066622.42941955
54513768.06980893, 16202501.421555951, -51101619.05987476
-35557046.6741544, 24608178.613034323, 82476638.06133613
-36172545.67431207, -22148291.31366074, -25851487.75265777
16781458.791054174, -17129407.72097227, -33136232.13959518
15552926.157507539, 76436896.96120438, -50280753.733794615
-87070051.7546514, -92427250.23785771, 9851740.113287285
-65841575.65944631, 98502653.84345391, -18377383.310648605
-69132778.32544129, -90056047.73698816, -71166051.93258332
-89323250.73295549, 69604865.9587436, 29300866.021236822
-87174921.39590204, 38173890.51403275, -73498453.12437862
-86923601.2177049, -32450495.612225637, -90844950.66833438
-391028.7897719592, -2830294.465883985, 1568809.3966260254
-13143980.864242062, 24446676.900087178, -69069307.03053124
50700281.35803491, 58064617.9961746, -6112311.486582115
-84922870.63052504, -87134555.63174243, 32363345.091555983
-71649871.65231398, 24358994.159422427, 8277205.644336864
-22200537.091055498, -22683014.019225165, -45683493.04483235
-89233512.25530446, -29547086.965173855, 29491881.929412365
-64516467.741222724, 47732801.12490928, 98462949.35764137
-73242245.21185061, -1105758.5079985857, 38073286.46329674
44489339.87203106, 5237609.189617887, -17213448.843129784
41757880.68744701, -68612729.99363475, 40075663.354456216
-13769058.656158626, -13180912.241343394, 8816174.38039437
22544012.43818736, 95894802.53137127, 37348533.73975068
22627999.24396266, -23679697.014766663, 12652095.328952372
71436709.53611821, -91204638.7867673, -66125493.79662804
-29592958.14936483, -11049756.954669565, -7654673.328958511
-59325983.03367738, 54676899.81581488, 65094433.38397682
-288442.0317828357, -31455639.1028139, -13302339.73197776
-38733446.967626415, -54839456.63334913, 30997906.56726098
-14921390.86654219, -38288702.631029524, 29234973.343925536
59571642.30364147, -32539589.47581525, 6253130.07130903
-1766335.4920158386, -67839243.19363719, 82886685.3690286
-57784874.95001616, -77313874.7982902, -7009844.67017059
9563231.41876845, 12883198.11407283, 59225665.578529716
-57276419.78379521, 60863525.775764585, 87354233.68256041
89485155.6510762, 34232758.17176825, -25289943.104778662
-4566880.677323431, -29294455.28506565, -58148141.53256986
8790860.108376503, -75547327.20191583, 54936312.40014115
10377261.659017086, 10179720.783290207, 4100632.791393608
-64117462.10593143, -40712204.29226536, -5372213.108255401
56479910.023531556, 49198871.543830425, -58747024.767459035
-47202598.36812526, -16134535.701284066, -65870503.59927342
-74883730.82083261, 80586064.05858165, -45965803.40822409
95627305.41107139, 38218665.71734673, 31892233.17158401
96097744.2539748, -11811789.22256963, 7912124.366044268
-41464091.92222567, 72422384.40224639, -13529530.212551057
67090194.65932563, 25320369.82306339, -61652859.85645878
-6578268.570101693, -18059397.32094817, 51099386.07156399
95496937.29812023, 9797154.449138537, 84936024.27923742
-74435538.25986035, -82407332.54216486, 70722581.66872317
84606350.00636327, 62388665.97698304, 19969462.250988543
69618405.1639063, -89380907.65342468, -46537945.48391734
-78773523.6116275, -45864344.12867934, -27178102.142316952
32026101.666508436, 80163283.66066563, 98211073.43714026
40215231.19438866, -93382248.12232754, -35585696.473206304
85778651.33342072, -98051581.22042932, -14371568.978925094
34666436.415537745, 22836191.551869154, -4539817.021580309
66513913.386824965, 67783420.6047737, -57446426.75218421
44411943.665882975, 4289215.781279683, 21030732.931692734
-291661.57114450634, 53149212.89909533, 20863114.69971828
70070700.1129264, -56514524.45501106, -37136728.83940877
-61824970.6219735, -11134077.952789485, 93095840.81939143
44154127.03640255, -72401254.35411894, -79520120.65134238
70871.34473991394, 54399.67258152366, 159397.60528211296
59161458.38581279, -28218998.763821095, 81520097.10403928
63550217.2081376, 21599183.70091039, 66409396.006917775
11569086.51838617, 5957906.840256184, -20639572.60420561
-96648337.8368004, 35386772.31982216, 11812444.046747744
92661609.69953287, -73269717.60049541, 66191407.716365516
-2194432.8036904484, -17939144.126605004, 19810242.80628802
81822217.07283008, -34703821.26071279, -27121356.107462853
84979035.10453978, -19036994.101407573, 53040138.07748556
-3936795.5821471065, -57106227.31548438, 82140890.6006768
-57801519.69704717, -48705021.637138456, -3911968.9747326523
90501155.42303899, 53797231.7959072, -30250663.803120643
79157596.6910007, -7350499.973262474, 34829276.558968335
81505068.99477777, -39764885.13224248, -60502764.40076641
-5607075.898443401, -63689340.32863143, -85220394.51655701
26908360.283985555, -3311295.143305078, 35572131.82700783
-22134252.777404323, 76053509.58920807, 25020563.81320989
-4231987.712087348, -58799218.29024484, -57838683.34595428
-68924910.7349622, 44354727.14182463, 12794399.875001833
-60924455.847832836, -17295157.300711244, -82708667.76736712
-7883816.182762131, -47151444.97532617, 29607691.396841496
-47024599.7911513, 2894899.1602294296, -33215855.75698305
-1781775.6606010497, 1421367.7720940113, -168454.7841759026
-51008670.96543233, 95648903.68722144, -23191480.47939615
-42239150.37419208, 9061368.331209257, -69311992.56355219
-533673.3293324262, 220122.83145828545, -1256832.7332317382
-37554170.911185026, 34453023.85455632, -44258565.02103858
25455316.575969845, 49052454.81554136, 35486598.55185053
-21144165.711696684, 2094599.6955707967, -21625292.805115
-59205633.964774184, 9717218.004444897, -89044521.90017405
28522069.574001387, 89843475.50857589, 12228146.46613793
-14418196.356769934, 29933064.758804172, -14587272.100672945
9780084.470353678, 33237127.4744913, 77459836.75976953
-95296628.32163428, 59578489.4751344, 26230855.640167743
51369420.340503186, -78409224.54083537, 25514339.438136518
49306524.49591294, 22690074.56816432, 37102229.54020125
-31804574.196989328, -60085801.61858144, 79219066.71603131
29138825.844294414, 75947395.7832888, 6279207.405666873
62612388.22821373, -26459764.258648783, 66175849.56648806
1194947.2272464186, 79102014.04273623, -80256299.67535411
-3784073.988530308, 85304058.32140654, -4827564.023636192
21862063.094313383, -24521701.656018212, 39756487.02508891
-7104302.982014254, 28165219.411455333, -96556248.44199713
47104088.50189215, 73719902.40716198, 77080639.3661381
-21360421.25481996, 1147485.1242023557, 326908.18716967106
25238708.447426304, -90428270.63764542, 70134650.21465617
82635022.63326383, -15105541.154264927, 23829215.67884238
76108212.32802752, -31776155.64000517, 14164588.484591588
33412077.70369336, 14856111.965199932, 8719235.790160388
-16737935.537392601, 15042797.075140297, -28281516.192237437
48300739.95265022, -7406976.865263194, 54906273.824863255
43979775.57826981, 75476209.3899487, -56032308.19157341
54224880.650989264, -37704187.681817755, -96522217.86237942
35376824.50916785, -33601132.80646175, -35046530.690877885
671838.0578478724, 28864732.78666699, 66291120.10029638
9576595.939016446, -72319746.35607195, 31767224.682434827
78556943.1595527, -31371092.3535403, 10480454.576185852
6528666.998473436, -55645614.14097167, 52972258.21141505
47350130.208541006, 90404210.20023307, 38631271.64996317
-98088674.04558372, -46323337.081656925, 11129835.822221905
3396075.383867353, -75395777.37737608, -45905716.24424738
55365188.319582105, 56308055.859825194, -79833725.469859
1120830.6778159887, 96779264.58225194, 42827648.10049522
59394850.34262723, 29105372.319147542, 74998680.93811241
29252969.317239687, -6228077.874281988, -59153606.460428864
-35860634.71271697, -85529009.57219765, 67192867.7404983
-59515693.92295721, 24029721.138330266, 84982475.19254991
59006150.34171611, -41713635.36874886, -23720707.323054776
-42067755.10885113, -90192774.10861532, 74693635.60588542
-51442436.50501929, 4282436.440168902, 70828578.19741023
-42643016.24518678, -49733090.05916977, -46511087.40688803
47598607.628581375, -9965594.493347213, 6224300.633010179
-96820537.6877447, -39296002.42154303, -40272155.52671184
-33965175.573962145, 42633258.44888738, -59330388.27460877
-31261771.60406731, 92310768.52821013, 11724741.698693737
3551774.027058825, 9199643.30466634, -12815877.519882053
-58122502.17149166, 24417642.369199872, 4724698.077652782
-92256027.87460966, 88069948.48863158, -78201982.38923901
-2111342.9919400066, 15786981.06121184, 19184028.62665154
61703454.6179249, -57586383.02466954, -34174198.76852066
-58616573.9602954, 93960663.9869051, 94038330.23617402
-76080575.4374132, -92250468.93189071, -40595699.970811605
-95214936.53375396, -56456213.51076431, -79368843.19101864
-66310083.90366977, 8795098.441330567, 18050656.694739133
-23193961.087511554, -14621899.674446091, -56669460.87306754
85062652.35570586, 92539898.44879612, 45046460.77292222
46677786.636387765, -64726569.410786495, 24923410.82830693
-80827948.6599345, 13154641.097144887, -36256852.117754735
19875082.759130478, 89478048.17627993, 56984644.975654125
-90115014.32343441, -6297794.852013677, 67104982.54369548
78589263.53582838, 90416911.03311253, 6697004.086662918
-55741556.63251701, 37510720.91857362, 70657281.7054367
-41184775.435194455, 51664965.168282926, -40940768.5616431
38530998.60349405, -88586195.07661287, -9585254.061641097
-6184535.101780787, -94506814.31835668, -9201985.208476752
14973621.226295039, -8428162.508959442, -11157513.209655836
11332952.481442943, 22520390.850350007, 8061182.772717789
-50474308.87823379, -4379377.016989067, 59410802.2438654
-22005061.393194377, 24581882.75021915, -7563606.718453258
78058613.84283924, -94441326.46739092, -43017072.143882684
-32642980.988369092, -18622294.381693333, -7422096.3047097325
66376021.4573074, 9116532.194426015, 25216343.125512213
-55106379.66555376, -92796199.14677149, -14909684.861386567
91661909.09318769, -27308389.841986418, 23363191.383910492
38957392.432231486, -56893722.50585438, 22507067.305276453
43440872.29970154, -32037937.85583666, 64868118.130107254
-49750038.834554374, -1572965.1457113624, -22360302.629493415
91640744.79218948, 10649259.856726363, 5717155.90184772
-56162749.83427549, -82502869.10586022, -71424031.41820757
-97256360.34075136, 74996876.4924013, 3007613.5891949087
54108041.351058245, -90364711.74277088, 7525215.501182586
-49871070.18086054, -84300918.67955482, -77572627.3367084
10972350.936378866, 16782633.931806058, 84208706.96292141
21020751.632384017, 7275373.156109482, 12021177.615399554
5692057.93832171, -71115903.65882365, 52917778.09954709
16369859.99679406, -76321094.16590676, 83688572.2013042
-40485894.82059319, 99326674.84724405, 37717310.3523874
29327198.69841911, -75872345.37177992, -94428006.80998653
14698919.304576054, 86925801.00079355, -25975155.28566152
-78483941.07629177, -57086073.36725262, -32337263.354989454
49891000.33958012, 75150480.93571469, 22080998.03794612
24594967.711561695, -11219964.637525767, -53061585.79686893
-51671697.98095748, 4681753.333207816, 89038317.21870387
-4276213.241250664, 18099417.127464384, -6913368.892125502
-39827234.990082696, 93962919.99983326, 64836515.112739
31782234.821517408, 15599156.34763354, -15968964.602827817
-117339.75471246243, -539676.7951016724, -672467.6515595764
31314646.85128756, 98361043.59393746, 89148898.08950356
58830299.73786628, 78587771.50607607, -96158336.57074852
-72322933.8443136, 70231161.34010738, -99128765.86283953
-3023408.0972433984, 46638937.594421685, -13102285.872332036
-24051751.650531083, -4582854.59341152, -31407992.689778835
-14098198.04516843, -81108908.53410353, 5205479.023803771
5623005.863510922, -69727172.72131369, 10110170.16118832
-4259895.146610722, -29808549.074556693, -19931747.16269426
-94642308.2991372, 24490717.183129787, -16082369.973314643
-81808084.13761902, 75531015.75290665, -50394291.04558779
71222229.12064096, -45146123.89346631, 21619825.226067066
41925796.60543814, 37888603.415329784, -12193235.062129304
86900429.84246632, -70162.82211196423, -30560186.538438767
77799633.22338909, -12752257.667654976, -53354400.839368865
1224477.347959876, -84081132.86453807, -21783712.246110827
-5383242.955192506, -9167103.049922392, -5237885.0028208345
-93048173.4003922, 63998133.20691866, 25777620.201743767
21535336.478685945, 27859757.26171057, 22681763.463506058
31854434.52964866, -81404251.69766644, 42669322.273346186
92563974.70198995, -93249938.83752152, -7696466.247476757
-13439374.087182447, 547296.615303129, 18622372.700724095
-17000231.35749778, 41645058.67599127, -24235959.999565512
-31603812.186352447, -20469475.933802158, 52448506.50195402
-51132817.22303098, -36803269.69842, -10804472.560166419
-74447672.1689684, -92839634.10954574, -14942895.770080745
-78889654.80422898, 81072907.1029444, 29368349.730258748
38470020.56755999, 69979485.33683428, -11905249.953558132
-49199008.82505899, 64403005.094275, 93480101.51453593
-58854351.40199751, 32597953.823872864, -33307415.60773296
-49558608.794461235, 96766486.12443766, 93432775.17210376
-73999983.47043613, 84653531.84901646, -55135103.891797766
65674925.08309561, 77856702.63044259, -2320390.7621451467
-90049523.11867693, -86577088.53325687, -97336139.91948853
93001878.04147881, -30076717.26928787, -83520137.69696236
-76598008.47858591, 54554155.98574829, -48269614.50766023
-41874227.92543025, 86804245.72498024, 33200275.70721966
-17332536.036651254, 5267287.6862019, -6782004.463341519
19461373.83851753, -79950494.09057313, -91473084.19789033
28762785.07656756, -79398310.72424415, -12512968.666413367
91310710.91750488, 41963233.65515092, -39824410.58087203
-21772270.678112358, -90944398.7720216, -25299401.98256038
-43201400.55096211, -1605325.965782404, 87762660.44995582
44418450.88422114, 5014492.591387227, 80927321.9400484
-233737.20898771286, 30451664.319124088, -12157957.899350613
86016418.25456151, 98756279.99202621, 38884260.01932612
-47198305.99685371, 20647414.683915973, -89442096.93905848
1222188.9584541619, -826208.4127559066, 1592908.5759027004
67489961.68979049, -71289417.00622082, 33800917.42405635
3544307.118294537, 81743674.36008361, -72555626.97292952
-91294443.65292867, 82859605.4272502, -37090191.460105084
-15349294.820546031, 40063851.49042827, -82397413.33012354
61830058.182793915, -6511795.871352047, 95838548.44588077
-60283431.330773965, -71150321.86102703, 98583136.54869038
-47506635.15515434, 85631651.22150496, 62181476.722079396
-86469216.71218583, -64584434.47860862, 88705463.97628528
-2550305.7274187654, -39945195.66693695, -58499050.83671949
80688743.59905142, 18151465.186678767, -85608044.57375164
-79938400.46510872, 77243393.0771276, 30782938.02630119
-27440047.555688962, 41853093.163081914, -16864643.607822448
70670584.88724583, 68888227.0831308, -40701935.28408859
-18358735.5504148, -8812428.846907586, -51706617.333292805
34770336.89357552, 65741366.42894021, 62558198.633957416
89146248.84297973, -66768955.48836215, 15507350.952896327
47192448.72313315, -22623817.520458817, -31314561.84989892
-28872361.709134474, 1999704.87877281, -69332798.88021043
-88656486.79131816, 75902507.17589319, 544762.1048357785
3302116.5277558565, -61930797.29846287, 73962197.54189292
94440952.7221235, -10944026.866267249, -96902577.88636194
-13481863.389976427, 13168920.966072157, 21457586.996893212
72909878.9131226, -93232502.00165218, 14761798.675313592
93097141.84998032, -74474446.93429579, -53614478.4254345
